ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Recall,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Recall,Consensus Hit Rate,Consensus MCC
PF01150,PF14474:PF20149:PF15866:PF10198:PF06951,56,39,18,38,21,990,0.46,0.94,0.32,0.32,0.36,6,6,50,0,1011,1.0,0.95,0.11,0.11,0.32
PF01151,PF13881:PF03647:PF15323:PF16009:PF07110,64,65,28,36,37,966,0.43,0.93,0.44,0.44,0.4,11,11,53,0,1003,1.0,0.95,0.17,0.17,0.4
PF01152,PF07896:PF19060:PF07061:PF00885:PF14087,17,61,7,10,54,996,0.11,0.94,0.41,0.41,0.19,7,5,12,2,1048,0.71,0.99,0.29,0.29,0.45
PF01153,PF06624:PF14474:PF10163:PF04930:PF05160,19,66,12,7,54,994,0.18,0.94,0.63,0.63,0.32,8,5,14,3,1045,0.62,0.98,0.26,0.26,0.4
PF01154,PF09295:PF17649:PF03467:PF06745:PF09766,36,53,16,20,37,994,0.3,0.95,0.44,0.44,0.34,4,4,32,0,1031,1.0,0.97,0.11,0.11,0.33
PF01155,PF12713:PF11322:PF11344:PF00556:PF11457,2,1,0,2,1,1064,0.0,1.0,0.0,0.0,-0.0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF01156,PF04135:PF04051:PF03645:PF05160:PF02320,52,108,30,22,78,937,0.28,0.91,0.58,0.58,0.36,13,9,43,4,1011,0.69,0.96,0.17,0.17,0.33
PF01157,PF11326:PF01282:PF09649:PF06083:PF08315,30,58,18,12,40,997,0.31,0.95,0.6,0.6,0.41,7,5,25,2,1035,0.71,0.97,0.17,0.17,0.34
PF01158,PF00253:PF04135:PF04800:PF08571:PF00832,31,82,12,19,70,966,0.15,0.92,0.39,0.39,0.2,9,7,24,2,1034,0.78,0.98,0.23,0.23,0.41
PF01159,PF08189:PF11415:PF00451:PF17333:PF06357,42,2,0,42,2,1023,0.0,0.96,0.0,0.0,-0.01,0,0,42,0,1025,0,0.96,0.0,0.0,0
PF01160,PF09256:PF18989:PF13441:PF18063:PF18752,1,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF01161,PF06487:PF09725:PF18922:PF14616:PF14854,52,50,21,31,29,986,0.42,0.94,0.4,0.4,0.38,3,3,49,0,1015,1.0,0.95,0.06,0.06,0.23
PF01165,PF03540:PF14892:PF12311:PF07939:PF08633,33,56,18,15,38,996,0.32,0.95,0.55,0.55,0.39,7,6,27,1,1033,0.86,0.97,0.18,0.18,0.39
PF01166,PF16716:PF07961:PF09459:PF05191:PF12716,9,60,5,4,55,1003,0.08,0.94,0.56,0.56,0.2,1,1,8,0,1058,1.0,0.99,0.11,0.11,0.33
PF01167,PF18866:PF14299:PF07734:PF07723:PF04300,36,87,19,17,68,963,0.22,0.92,0.53,0.53,0.3,10,7,29,3,1028,0.7,0.97,0.19,0.19,0.36
PF01168,PF18996:PF01710:PF15880:PF08016:PF03229,61,82,30,31,52,954,0.37,0.92,0.49,0.49,0.38,1,1,60,0,1006,1.0,0.94,0.02,0.02,0.12
PF01169,PF19583:PF04773:PF02534:PF11218:PF14528,34,39,9,25,30,1003,0.23,0.95,0.26,0.26,0.22,2,1,33,1,1032,0.5,0.97,0.03,0.03,0.12
PF01170,PF02348:PF06775:PF08552:PF14040:PF14719,42,60,15,27,45,980,0.25,0.93,0.36,0.36,0.26,6,5,37,1,1024,0.83,0.96,0.12,0.12,0.31
PF01171,PF13148:PF01270:PF05677:PF11917:PF09302,62,37,13,49,24,981,0.35,0.93,0.21,0.21,0.24,2,2,60,0,1005,1.0,0.94,0.03,0.03,0.17
PF01172,PF05482:PF15361:PF12843:PF02365:PF09789,18,98,12,6,86,963,0.12,0.91,0.67,0.67,0.26,3,2,16,1,1048,0.67,0.98,0.11,0.11,0.27
PF01174,PF07572:PF07039:PF00468:PF06331:PF08571,14,68,7,7,61,992,0.1,0.94,0.5,0.5,0.21,10,4,10,6,1047,0.4,0.99,0.29,0.29,0.33
PF01175,PF17331:PF06778:PF17019:PF12608:PF19097,11,3,1,10,2,1054,0.33,0.99,0.09,0.09,0.17,0,0,11,0,1056,0,0.99,0.0,0.0,0
PF01176,PF13664:PF15454:PF15910:PF20138:PF08641,32,46,11,21,35,1000,0.24,0.95,0.34,0.34,0.26,3,3,29,0,1035,1.0,0.97,0.09,0.09,0.3
PF01177,PF00584:PF04135:PF10163:PF05160:PF04800,21,73,13,8,60,986,0.18,0.94,0.62,0.62,0.31,7,4,17,3,1043,0.57,0.98,0.19,0.19,0.32
PF01179,PF07896:PF14087:PF07061:PF06331:PF01655,53,80,24,29,56,958,0.3,0.92,0.45,0.45,0.33,12,12,41,0,1014,1.0,0.96,0.23,0.23,0.47
PF01180,PF13676:PF08016:PF15880:PF14521:PF18996,54,119,29,25,90,923,0.24,0.89,0.54,0.54,0.31,6,6,48,0,1013,1.0,0.96,0.11,0.11,0.33
PF01182,PF04826:PF08939:PF08559:PF10225:PF03567,40,89,19,21,70,957,0.21,0.91,0.47,0.47,0.28,8,7,33,1,1026,0.88,0.97,0.17,0.17,0.38
PF01183,PF01667:PF01868:PF14303:PF15054:PF12328,22,97,11,11,86,959,0.11,0.91,0.5,0.5,0.21,10,6,16,4,1041,0.6,0.98,0.27,0.27,0.4
PF01184,PF01667:PF01868:PF15054:PF14303:PF13422,32,96,21,11,75,960,0.22,0.92,0.66,0.66,0.35,9,7,25,2,1033,0.78,0.97,0.22,0.22,0.4
PF01185,PF04229:PF03659:PF07039:PF11267:PF10206,21,70,16,5,54,992,0.23,0.94,0.76,0.76,0.4,4,3,18,1,1045,0.75,0.98,0.14,0.14,0.32
PF01186,PF00468:PF06331:PF00832:PF08571:PF08648,16,72,9,7,63,988,0.12,0.93,0.56,0.56,0.24,9,4,12,5,1046,0.44,0.98,0.25,0.25,0.33
PF01187,PF11735:PF07209:PF10992:PF10269:PF05426,27,55,14,13,41,999,0.25,0.95,0.52,0.52,0.34,8,6,21,2,1038,0.75,0.98,0.22,0.22,0.4
PF01189,PF15880:PF12678:PF01129:PF16063:PF19060,91,98,47,44,51,925,0.48,0.91,0.52,0.52,0.45,7,6,85,1,975,0.86,0.92,0.07,0.07,0.22
PF01191,PF07399:PF17331:PF02425:PF13179:PF18251,25,2,2,23,0,1042,1.0,0.98,0.08,0.08,0.28,0,0,25,0,1042,0,0.98,0.0,0.0,0
PF01192,PF06093:PF00237:PF01198:PF08315:PF08732,18,93,13,5,80,969,0.14,0.92,0.72,0.72,0.29,9,5,13,4,1045,0.56,0.98,0.28,0.28,0.39
PF01193,PF14880:PF10067:PF10187:PF04714:PF04939,45,48,13,32,35,987,0.27,0.94,0.29,0.29,0.25,2,2,43,0,1022,1.0,0.96,0.04,0.04,0.21
PF01194,PF07544:PF03647:PF13881:PF01036:PF07987,16,66,12,4,54,997,0.18,0.95,0.75,0.75,0.35,5,3,13,2,1049,0.6,0.99,0.19,0.19,0.33
PF01195,PF06624:PF05013:PF04719:PF08293:PF04930,38,61,22,16,39,990,0.36,0.95,0.58,0.58,0.43,9,8,30,1,1028,0.89,0.97,0.21,0.21,0.42
PF01196,PF05071:PF08652:PF02045:PF13813:PF10306,40,93,25,15,68,959,0.27,0.92,0.62,0.62,0.38,12,8,32,4,1023,0.67,0.97,0.2,0.2,0.35
PF01197,PF14892:PF07939:PF01165:PF08633:PF03540,12,56,10,2,46,1009,0.18,0.96,0.83,0.83,0.37,8,3,9,5,1050,0.38,0.99,0.25,0.25,0.3
PF01198,PF03980:PF06093:PF15055:PF19117:PF18479,37,27,12,25,15,1015,0.44,0.96,0.32,0.32,0.36,1,1,36,0,1030,1.0,0.97,0.03,0.03,0.16
PF01199,PF08623:PF11326:PF06423:PF06083:PF08315,28,73,17,11,56,983,0.23,0.94,0.61,0.61,0.35,6,4,24,2,1037,0.67,0.98,0.14,0.14,0.3
PF01200,PF08648:PF07019:PF03659:PF00253:PF14469,30,87,17,13,70,967,0.2,0.92,0.57,0.57,0.3,12,6,24,6,1031,0.5,0.97,0.2,0.2,0.3
PF01201,PF13881:PF03647:PF03604:PF01111:PF09419,45,77,27,18,50,972,0.35,0.94,0.6,0.6,0.43,16,14,31,2,1020,0.88,0.97,0.31,0.31,0.51
PF01202,PF09796:PF10791:PF12820:PF02675:PF07969,52,68,19,33,49,966,0.28,0.92,0.37,0.37,0.28,4,3,49,1,1014,0.75,0.95,0.06,0.06,0.2
PF01203,PF09391:PF07101:PF09956:PF15590:PF07095,4,0,0,4,0,1063,0,1.0,0.0,0.0,0,0,0,4,0,1063,0,1.0,0.0,0.0,0
PF01204,PF04135:PF00253:PF00832:PF08648:PF08571,46,81,20,26,61,960,0.25,0.92,0.43,0.43,0.29,11,11,35,0,1021,1.0,0.97,0.24,0.24,0.48
PF01205,PF07572:PF07039:PF10441:PF00756:PF02622,39,86,21,18,65,963,0.24,0.92,0.54,0.54,0.33,14,10,29,4,1024,0.71,0.97,0.26,0.26,0.42
PF01206,PF16916:PF15940:PF06338:PF04449:PF07688,10,40,4,6,36,1021,0.1,0.96,0.4,0.4,0.19,0,0,10,0,1057,0,0.99,0.0,0.0,0
PF01207,PF15072:PF18996:PF07209:PF02076:PF05045,89,37,24,65,13,965,0.65,0.93,0.27,0.27,0.39,2,2,87,0,978,1.0,0.92,0.02,0.02,0.14
PF01208,PF07572:PF14521:PF07039:PF00756:PF14937,34,79,16,18,63,970,0.2,0.92,0.47,0.47,0.27,9,6,28,3,1030,0.67,0.97,0.18,0.18,0.33
PF01209,PF18996:PF13676:PF15880:PF13388:PF14893,47,72,18,29,54,966,0.25,0.92,0.38,0.38,0.27,0,0,47,0,1020,0,0.96,0.0,0.0,0
PF01210,PF14528:PF01270:PF05276:PF08632:PF01364,56,50,19,37,31,980,0.38,0.94,0.34,0.34,0.33,2,2,54,0,1011,1.0,0.95,0.04,0.04,0.18
PF01212,PF06413:PF15866:PF13354:PF08014:PF10198,50,29,20,30,9,1008,0.69,0.96,0.4,0.4,0.51,2,2,48,0,1017,1.0,0.96,0.04,0.04,0.2
PF01213,PF17838:PF18380:PF04031:PF10309:PF15813,19,51,12,7,39,1009,0.24,0.96,0.63,0.63,0.37,6,5,14,1,1047,0.83,0.99,0.26,0.26,0.46
PF01214,PF13904:PF02827:PF13911:PF05669:PF03760,33,59,18,15,41,993,0.31,0.95,0.55,0.55,0.38,2,1,32,1,1033,0.5,0.97,0.03,0.03,0.12
PF01215,PF10203:PF03208:PF15341:PF13093:PF03259,29,73,18,11,55,983,0.25,0.94,0.62,0.62,0.37,8,6,23,2,1036,0.75,0.98,0.21,0.21,0.39
PF01216,PF08559:PF06098:PF02953:PF09769:PF08507,9,68,9,0,59,999,0.13,0.94,1.0,1.0,0.35,5,4,5,1,1057,0.8,0.99,0.44,0.44,0.59
PF01217,PF02996:PF12695:PF14470:PF04699:PF05141,88,81,37,51,44,935,0.46,0.91,0.42,0.42,0.39,6,6,82,0,979,1.0,0.92,0.07,0.07,0.25
PF01218,PF07039:PF07572:PF03911:PF10441:PF07896,27,71,13,14,58,982,0.18,0.93,0.48,0.48,0.27,7,4,23,3,1037,0.57,0.98,0.15,0.15,0.28
PF01219,PF03398:PF15455:PF13763:PF13477:PF15295,8,41,2,6,39,1020,0.05,0.96,0.25,0.25,0.1,0,0,8,0,1059,0,0.99,0.0,0.0,0
PF01220,PF09949:PF04359:PF08038:PF07019:PF14977,16,66,6,10,60,991,0.09,0.93,0.38,0.38,0.16,9,3,13,6,1045,0.33,0.98,0.19,0.19,0.24
PF01221,PF07039:PF07572:PF08571:PF11267:PF00756,54,81,30,24,51,962,0.37,0.93,0.56,0.56,0.42,10,8,46,2,1011,0.8,0.96,0.15,0.15,0.33
PF01222,PF14087:PF12294:PF15880:PF07896:PF08016,58,100,35,23,65,944,0.35,0.92,0.6,0.6,0.42,8,8,50,0,1009,1.0,0.95,0.14,0.14,0.36
PF01223,PF01249:PF04135:PF03645:PF00584:PF01781,42,101,22,20,79,946,0.22,0.91,0.52,0.52,0.3,13,10,32,3,1022,0.77,0.97,0.24,0.24,0.42
PF01225,PF07361:PF18921:PF03740:PF14166:PF17331,20,21,8,12,13,1034,0.38,0.98,0.4,0.4,0.38,2,2,18,0,1047,1.0,0.98,0.1,0.1,0.31
PF01226,PF16862:PF09733:PF06098:PF02953:PF12023,22,83,17,5,66,979,0.2,0.93,0.77,0.77,0.38,9,7,15,2,1043,0.78,0.98,0.32,0.32,0.49
PF01227,PF13145:PF04098:PF03359:PF08731:PF10846,32,62,14,18,48,987,0.23,0.94,0.44,0.44,0.29,8,5,27,3,1032,0.62,0.97,0.16,0.16,0.3
PF01228,PF04261:PF15922:PF10088:PF06778:PF11072,3,23,2,1,21,1043,0.09,0.98,0.67,0.67,0.24,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF01229,PF07904:PF10234:PF08316:PF07985:PF08210,8,67,4,4,63,996,0.06,0.94,0.5,0.5,0.16,5,1,7,4,1055,0.2,0.99,0.12,0.12,0.15
PF01230,PF04893:PF00861:PF01920:PF06522:PF10484,57,109,31,26,78,932,0.28,0.9,0.54,0.54,0.35,17,12,45,5,1005,0.71,0.95,0.21,0.21,0.37
PF01231,PF10163:PF01667:PF05160:PF00584:PF13864,37,82,20,17,62,968,0.24,0.93,0.54,0.54,0.33,8,8,29,0,1030,1.0,0.97,0.22,0.22,0.46
PF01232,PF11538:PF10022:PF16019:PF12580:PF05978,6,64,3,3,61,1000,0.05,0.94,0.5,0.5,0.14,6,2,4,4,1057,0.33,0.99,0.33,0.33,0.33
PF01233,PF13145:PF10846:PF17331:PF02425:PF13179,28,38,8,20,30,1009,0.21,0.95,0.29,0.29,0.22,0,0,28,0,1039,0,0.97,0.0,0.0,0
PF01234,PF16862:PF02046:PF14303:PF04719:PF12023,11,76,7,4,69,987,0.09,0.93,0.64,0.64,0.22,15,4,7,11,1045,0.27,0.98,0.36,0.36,0.3
PF01235,PF14087:PF07896:PF03309:PF05251:PF04378,21,56,8,13,48,998,0.14,0.94,0.38,0.38,0.21,7,4,17,3,1043,0.57,0.98,0.19,0.19,0.32
PF01237,PF15880:PF14521:PF08016:PF05708:PF06420,77,86,34,43,52,938,0.4,0.91,0.44,0.44,0.37,1,1,76,0,990,1.0,0.93,0.01,0.01,0.11
PF01238,PF03647:PF13881:PF09424:PF04893:PF01111,38,94,23,15,71,958,0.24,0.92,0.61,0.61,0.35,16,13,25,3,1026,0.81,0.97,0.34,0.34,0.52
PF01239,PF07711:PF17331:PF02425:PF06183:PF08189,59,6,6,53,0,1008,1.0,0.95,0.1,0.1,0.31,0,0,59,0,1008,0,0.94,0.0,0.0,0
PF01241,PF12294:PF07382:PF14087:PF04508:PF15880,5,46,3,2,43,1019,0.07,0.96,0.6,0.6,0.19,2,1,4,1,1061,0.5,1.0,0.2,0.2,0.31
PF01242,PF01249:PF05160:PF00935:PF10163:PF04930,25,92,15,10,77,965,0.16,0.92,0.6,0.6,0.28,12,5,20,7,1035,0.42,0.97,0.2,0.2,0.28
PF01243,PF06999:PF09808:PF03629:PF09741:PF18765,46,73,22,24,51,970,0.3,0.93,0.48,0.48,0.34,7,6,40,1,1020,0.86,0.96,0.13,0.13,0.33
PF01244,PF00444:PF10484:PF01920:PF04893:PF03045,30,99,21,9,78,959,0.21,0.92,0.7,0.7,0.36,12,7,23,5,1032,0.58,0.97,0.23,0.23,0.36
PF01245,PF10104:PF10217:PF04640:PF10273:PF09725,31,51,18,13,33,1003,0.35,0.96,0.58,0.58,0.43,12,9,22,3,1033,0.75,0.98,0.29,0.29,0.46
PF01246,PF07052:PF07412:PF14854:PF08194:PF16054,34,27,10,24,17,1016,0.37,0.96,0.29,0.29,0.31,1,1,33,0,1033,1.0,0.97,0.03,0.03,0.17
PF01247,PF04135:PF03645:PF04800:PF04051:PF02320,32,112,22,10,90,945,0.2,0.91,0.69,0.69,0.33,11,10,22,1,1034,0.91,0.98,0.31,0.31,0.53
PF01248,PF07444:PF16005:PF09769:PF15323:PF03045,80,23,15,65,8,979,0.65,0.93,0.19,0.19,0.33,0,0,80,0,987,0,0.93,0.0,0.0,0
PF01249,PF00584:PF05160:PF04135:PF08612:PF10163,37,72,17,20,55,975,0.24,0.93,0.46,0.46,0.3,10,6,31,4,1026,0.6,0.97,0.16,0.16,0.3
PF01250,PF15454:PF13664:PF05983:PF01470:PF10280,35,72,19,16,53,979,0.26,0.94,0.54,0.54,0.35,8,6,29,2,1030,0.75,0.97,0.17,0.17,0.35
PF01251,PF07572:PF07039:PF07896:PF03911:PF10441,33,71,15,18,56,978,0.21,0.93,0.45,0.45,0.28,7,7,26,0,1034,1.0,0.98,0.21,0.21,0.45
PF01252,PF07382:PF15880:PF12688:PF10532:PF16719,23,36,8,15,28,1016,0.22,0.96,0.35,0.35,0.26,3,1,22,2,1042,0.33,0.98,0.04,0.04,0.11
PF01253,PF01868:PF14303:PF01667:PF09341:PF04081,52,92,22,30,70,945,0.24,0.91,0.42,0.42,0.27,12,9,43,3,1012,0.75,0.96,0.17,0.17,0.35
PF01254,PF12554:PF11905:PF03604:PF02953:PF03669,1,99,1,0,98,968,0.01,0.91,1.0,1.0,0.1,12,1,0,11,1055,0.08,0.99,1.0,1.0,0.29
PF01255,PF04719:PF12023:PF05013:PF15118:PF06624,58,47,24,34,23,986,0.51,0.95,0.41,0.41,0.43,7,6,52,1,1008,0.86,0.95,0.1,0.1,0.29
PF01256,PF00756:PF10235:PF08837:PF13879:PF20071,40,82,21,19,61,966,0.26,0.93,0.53,0.53,0.33,6,5,35,1,1026,0.83,0.97,0.12,0.12,0.32
PF01258,PF05295:PF17241:PF09055:PF12811:PF19097,15,18,5,10,13,1039,0.28,0.98,0.33,0.33,0.29,0,0,15,0,1052,0,0.99,0.0,0.0,0
PF01259,PF07338:PF07572:PF07039:PF07896:PF06331,27,57,14,13,43,997,0.25,0.95,0.52,0.52,0.33,5,4,23,1,1039,0.8,0.98,0.15,0.15,0.34
PF01261,PF02698:PF13813:PF04729:PF14437:PF02045,55,98,26,29,72,940,0.27,0.91,0.47,0.47,0.31,12,9,46,3,1009,0.75,0.95,0.16,0.16,0.34
PF01262,PF17331:PF06778:PF17019:PF12608:PF02425,36,2,2,34,0,1031,1.0,0.97,0.06,0.06,0.23,0,0,36,0,1031,0,0.97,0.0,0.0,0
PF01263,PF01667:PF15054:PF06624:PF10163:PF14303,61,90,29,32,61,945,0.32,0.91,0.48,0.48,0.35,12,10,51,2,1004,0.83,0.95,0.16,0.16,0.36
PF01264,PF00861:PF04893:PF01111:PF10484:PF02686,33,93,19,14,74,960,0.2,0.92,0.58,0.58,0.31,13,10,23,3,1031,0.77,0.98,0.3,0.3,0.47
PF01265,PF14303:PF16862:PF02046:PF15054:PF03669,33,75,13,20,62,972,0.17,0.92,0.39,0.39,0.23,9,8,25,1,1033,0.89,0.98,0.24,0.24,0.46
PF01266,PF08648:PF13759:PF16077:PF04135:PF00253,135,75,37,98,38,894,0.49,0.87,0.27,0.27,0.3,9,9,126,0,932,1.0,0.88,0.07,0.07,0.24
PF01267,PF10235:PF04135:PF04800:PF01781:PF00253,33,80,16,17,64,970,0.2,0.92,0.48,0.48,0.28,9,7,26,2,1032,0.78,0.97,0.21,0.21,0.4
PF01268,PF02882:PF15922:PF08189:PF11415:PF00451,30,75,27,3,48,989,0.36,0.95,0.9,0.9,0.55,0,0,30,0,1037,0,0.97,0.0,0.0,0
PF01269,PF00380:PF07896:PF07039:PF07572:PF14521,42,74,21,21,53,972,0.28,0.93,0.5,0.5,0.34,13,13,29,0,1025,1.0,0.97,0.31,0.31,0.55
PF01270,PF15481:PF05677:PF14528:PF03398:PF16314,5,46,3,2,43,1019,0.07,0.96,0.6,0.6,0.19,3,1,4,2,1060,0.33,0.99,0.2,0.2,0.26
PF01271,PF15021:PF04098:PF08731:PF03385:PF10846,3,39,2,1,37,1027,0.05,0.96,0.67,0.67,0.18,2,1,2,1,1063,0.5,1.0,0.33,0.33,0.41
PF01272,PF17111:PF13179:PF18251:PF15977:PF08098,29,40,8,21,32,1006,0.2,0.95,0.28,0.28,0.21,0,0,29,0,1038,0,0.97,0.0,0.0,0
PF01273,PF09766:PF17649:PF10394:PF20151:PF05092,31,69,15,16,54,982,0.22,0.93,0.48,0.48,0.29,6,6,25,0,1036,1.0,0.98,0.19,0.19,0.43
PF01274,PF04135:PF03645:PF04051:PF01249:PF05160,30,118,20,10,98,939,0.17,0.9,0.67,0.67,0.3,17,10,20,7,1030,0.59,0.97,0.33,0.33,0.43
PF01275,PF09809:PF03879:PF14328:PF10961:PF10471,10,46,5,5,41,1016,0.11,0.96,0.5,0.5,0.22,4,2,8,2,1055,0.5,0.99,0.2,0.2,0.31
PF01276,PF01364:PF14528:PF01270:PF11218:PF03398,19,53,9,10,44,1004,0.17,0.95,0.47,0.47,0.26,3,1,18,2,1046,0.33,0.98,0.05,0.05,0.13
PF01277,PF04032:PF15188:PF15313:PF04471:PF12023,9,38,3,6,35,1023,0.08,0.96,0.33,0.33,0.15,4,1,8,3,1055,0.25,0.99,0.11,0.11,0.16
PF01278,PF00944:PF16963:PF15495:PF05999:PF10905,1,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF01279,PF06541:PF09047:PF00446:PF13386:PF00142,3,10,1,2,9,1055,0.1,0.99,0.33,0.33,0.18,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF01280,PF07110:PF03942:PF13911:PF02827:PF13904,33,76,18,15,58,976,0.24,0.93,0.55,0.55,0.33,7,3,30,4,1030,0.43,0.97,0.09,0.09,0.19
PF01281,PF08316:PF04884:PF07962:PF07904:PF13632,32,91,13,19,78,957,0.14,0.91,0.41,0.41,0.2,11,6,26,5,1030,0.55,0.97,0.19,0.19,0.31
PF01282,PF12494:PF15559:PF08315:PF06083:PF00831,31,53,15,16,38,998,0.28,0.95,0.48,0.48,0.35,6,4,27,2,1034,0.67,0.97,0.13,0.13,0.29
PF01283,PF01920:PF09803:PF00444:PF00861:PF04893,36,107,18,18,89,942,0.17,0.9,0.5,0.5,0.25,16,11,25,5,1026,0.69,0.97,0.31,0.31,0.45
PF01284,PF06624:PF04719:PF04430:PF05013:PF06951,38,70,21,17,49,980,0.3,0.94,0.55,0.55,0.38,7,5,33,2,1027,0.71,0.97,0.13,0.13,0.3
PF01285,PF07602:PF15093:PF15280:PF07222:PF04083,17,57,10,7,47,1003,0.18,0.95,0.59,0.59,0.3,3,1,16,2,1048,0.33,0.98,0.06,0.06,0.13
PF01286,PF02425:PF17331:PF00451:PF11415:PF17333,6,1,0,6,1,1060,0.0,0.99,0.0,0.0,-0.0,0,0,6,0,1061,0,0.99,0.0,0.0,0
PF01287,PF03645:PF14159:PF04051:PF02320:PF05160,36,102,25,11,77,954,0.25,0.92,0.69,0.69,0.38,14,9,27,5,1026,0.64,0.97,0.25,0.25,0.39
PF01288,PF09976:PF07602:PF07222:PF09462:PF06652,28,28,6,22,22,1017,0.21,0.96,0.21,0.21,0.19,1,1,27,0,1039,1.0,0.97,0.04,0.04,0.19
PF01289,PF07015:PF06873:PF06156:PF07608:PF03846,1,0,0,1,0,1066,0,1.0,0.0,0.0,0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF01290,PF14087:PF04378:PF01241:PF04002:PF05022,10,47,3,7,44,1013,0.06,0.95,0.3,0.3,0.12,6,3,7,3,1054,0.5,0.99,0.3,0.3,0.38
PF01291,PF07911:PF19117:PF15559:PF18479:PF10780,1,19,0,1,19,1047,0.0,0.98,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF01292,PF01070:PF14087:PF13875:PF05141:PF01129,12,132,8,4,124,931,0.06,0.88,0.67,0.67,0.18,16,6,6,10,1045,0.38,0.99,0.5,0.5,0.43
PF01293,PF10484:PF05300:PF04893:PF00444:PF03045,18,74,10,8,64,985,0.14,0.93,0.56,0.56,0.25,7,5,13,2,1047,0.71,0.99,0.28,0.28,0.44
PF01294,PF07939:PF01165:PF03540:PF01197:PF00831,18,65,12,6,53,996,0.18,0.94,0.67,0.67,0.33,10,8,10,2,1047,0.8,0.99,0.44,0.44,0.59
PF01295,PF08942:PF05813:PF12207:PF13021:PF14182,1,0,0,1,0,1066,0,1.0,0.0,0.0,0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF01296,PF07896:PF06331:PF01655:PF07572:PF00468,2,79,0,2,79,986,0.0,0.92,0.0,0.0,-0.01,13,0,2,13,1052,0.0,0.99,0.0,0.0,-0.0
PF01297,PF00950:PF17912:PF11812:PF08352:PF05992,12,20,6,6,14,1041,0.3,0.98,0.5,0.5,0.38,1,1,11,0,1055,1.0,0.99,0.08,0.08,0.29
PF01299,PF10215:PF12446:PF07957:PF03647:PF05132,11,55,5,6,50,1006,0.09,0.95,0.45,0.45,0.19,2,0,11,2,1054,0.0,0.99,0.0,0.0,-0.0
PF01300,PF13879:PF11709:PF10180:PF09728:PF11595,38,63,16,22,47,982,0.25,0.94,0.42,0.42,0.3,5,5,33,0,1029,1.0,0.97,0.13,0.13,0.36
PF01301,PF14166:PF08189:PF11415:PF00451:PF17333,81,4,3,78,1,985,0.75,0.93,0.04,0.04,0.16,0,0,81,0,986,0,0.92,0.0,0.0,0
PF01302,PF14560:PF12200:PF12013:PF16697:PF17892,78,47,26,52,21,968,0.55,0.93,0.33,0.33,0.4,7,7,71,0,989,1.0,0.93,0.09,0.09,0.29
PF01303,PF11584:PF17330:PF17079:PF18680:PF05453,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF01306,PF04519:PF10315:PF15626:PF01876:PF14343,1,28,0,1,28,1038,0.0,0.97,0.0,0.0,-0.01,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0
PF01307,PF09524:PF19223:PF10799:PF09869:PF19658,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF01311,PF01313:PF00813:PF16986:PF14219:PF05969,3,3,3,0,0,1064,1.0,1.0,1.0,1.0,1.0,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF01312,PF00832:PF08648:PF00253:PF07019:PF04135,3,83,2,1,81,983,0.02,0.92,0.67,0.67,0.12,13,1,2,12,1052,0.08,0.99,0.33,0.33,0.16
PF01313,PF10922:PF08682:PF07501:PF17328:PF07101,2,0,0,2,0,1065,0,1.0,0.0,0.0,0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF01315,PF13501:PF04384:PF17331:PF06778:PF02425,42,5,4,38,1,1024,0.8,0.96,0.1,0.1,0.27,0,0,42,0,1025,0,0.96,0.0,0.0,0
PF01316,PF16835:PF13879:PF09431:PF04286:PF01771,14,59,3,11,56,997,0.05,0.94,0.21,0.21,0.08,7,1,13,6,1047,0.14,0.98,0.07,0.07,0.09
PF01320,PF03327:PF08105:PF07383:PF11344:PF15599,2,1,1,1,0,1065,1.0,1.0,0.5,0.5,0.71,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF01321,PF12245:PF17892:PF05295:PF11412:PF12200,31,32,13,18,19,1017,0.41,0.97,0.42,0.42,0.39,1,1,30,0,1036,1.0,0.97,0.03,0.03,0.18
PF01322,PF03415:PF12955:PF13175:PF13240:PF00649,3,47,2,1,45,1019,0.04,0.96,0.67,0.67,0.16,3,0,3,3,1061,0.0,0.99,0.0,0.0,-0.0
PF01323,PF14474:PF01249:PF12861:PF11790:PF00584,48,87,19,29,68,951,0.22,0.91,0.4,0.4,0.25,15,10,38,5,1014,0.67,0.96,0.21,0.21,0.36
